-2.348791e-04 1.903089e-04 0.000000e+00 4.486685e-03 0.000000e+00 0.000000e+00 3.741231e-01 -6.219350e-01 1.261949e+00 -3.454119e-04 3.919073e-04 0.000000e+00 8.322533e-03 0.000000e+00 0.000000e+00 -1.218727e-02 -5.169759e-03 -3.338238e-02 -7.283761e-03 
-2.711869e-04 2.325057e-04 0.000000e+00 5.377062e-03 0.000000e+00 0.000000e+00 3.728140e-01 -6.224945e-01 1.258461e+00 -3.809986e-04 4.528842e-04 0.000000e+00 9.500253e-03 0.000000e+00 0.000000e+00 -1.401891e-02 -6.031354e-03 -3.638826e-02 -9.296668e-03 
-3.111270e-04 2.810576e-04 0.000000e+00 6.389787e-03 0.000000e+00 0.000000e+00 3.713144e-01 -6.231437e-01 1.254667e+00 -4.180273e-04 5.190145e-04 0.000000e+00 1.076948e-02 0.000000e+00 0.000000e+00 -1.599843e-02 -6.965661e-03 -3.951102e-02 -1.173000e-02 
-3.548348e-04 3.364803e-04 0.000000e+00 7.533997e-03 0.000000e+00 0.000000e+00 3.696094e-01 -6.238900e-01 1.250555e+00 -4.563233e-04 5.902975e-04 0.000000e+00 1.212983e-02 0.000000e+00 0.000000e+00 -1.812468e-02 -7.971925e-03 -4.274787e-02 -1.464042e-02 
-4.024271e-04 3.992879e-04 0.000000e+00 8.818759e-03 0.000000e+00 0.000000e+00 3.676846e-01 -6.247405e-01 1.246114e+00 -4.956826e-04 6.667020e-04 0.000000e+00 1.358033e-02 0.000000e+00 0.000000e+00 -2.039548e-02 -9.048893e-03 -4.609573e-02 -1.808659e-02 
-4.539989e-04 4.699895e-04 0.000000e+00 1.025302e-02 0.000000e+00 0.000000e+00 3.655256e-01 -6.257021e-01 1.241332e+00 -5.358719e-04 7.481669e-04 0.000000e+00 1.511950e-02 0.000000e+00 0.000000e+00 -2.280766e-02 -1.019487e-02 -4.955118e-02 -2.212842e-02 
-5.096205e-04 5.490870e-04 0.000000e+00 1.184555e-02 0.000000e+00 0.000000e+00 3.631185e-01 -6.267817e-01 1.236200e+00 -5.766296e-04 8.346030e-04 0.000000e+00 1.674530e-02 0.000000e+00 0.000000e+00 -2.535714e-02 -1.140765e-02 -5.311059e-02 -2.682623e-02 
-5.693343e-04 6.370719e-04 0.000000e+00 1.360488e-02 0.000000e+00 0.000000e+00 3.604498e-01 -6.279858e-01 1.230707e+00 -6.176671e-04 9.258945e-04 0.000000e+00 1.845524e-02 0.000000e+00 0.000000e+00 -2.803897e-02 -1.268458e-02 -5.677016e-02 -3.223990e-02 
-6.331527e-04 7.344230e-04 0.000000e+00 1.553930e-02 0.000000e+00 0.000000e+00 3.575065e-01 -6.293206e-01 1.224843e+00 -6.586687e-04 1.021900e-03 0.000000e+00 2.024635e-02 0.000000e+00 0.000000e+00 -3.084735e-02 -1.402262e-02 -6.052579e-02 -3.842791e-02 
-7.010554e-04 8.416036e-04 0.000000e+00 1.765675e-02 0.000000e+00 0.000000e+00 3.542763e-01 -6.307922e-01 1.218599e+00 -6.992928e-04 1.122455e-03 0.000000e+00 2.211524e-02 0.000000e+00 0.000000e+00 -3.377575e-02 -1.541845e-02 -6.437314e-02 -4.544645e-02 
-7.729866e-04 9.590595e-04 0.000000e+00 1.996482e-02 0.000000e+00 0.000000e+00 3.507476e-01 -6.324061e-01 1.211965e+00 -7.391747e-04 1.227374e-03 0.000000e+00 2.405812e-02 0.000000e+00 0.000000e+00 -3.681696e-02 -1.686840e-02 -6.830766e-02 -5.334856e-02 
-8.488529e-04 1.087217e-03 0.000000e+00 2.247070e-02 0.000000e+00 0.000000e+00 3.469094e-01 -6.341676e-01 1.204934e+00 -7.779291e-04 1.336452e-03 0.000000e+00 2.607090e-02 0.000000e+00 0.000000e+00 -3.996323e-02 -1.836850e-02 -7.232467e-02 -6.218324e-02 
-9.285215e-04 1.226481e-03 0.000000e+00 2.518118e-02 0.000000e+00 0.000000e+00 3.427517e-01 -6.360813e-01 1.197498e+00 -8.151517e-04 1.449468e-03 0.000000e+00 2.814914e-02 0.000000e+00 0.000000e+00 -4.320629e-02 -1.991454e-02 -7.641927e-02 -7.199472e-02 
-1.011818e-03 1.377234e-03 0.000000e+00 2.810256e-02 0.000000e+00 0.000000e+00 3.382652e-01 -6.381519e-01 1.189648e+00 -8.504218e-04 1.566184e-03 0.000000e+00 3.028817e-02 0.000000e+00 0.000000e+00 -4.653747e-02 -2.150219e-02 -8.058638e-02 -8.282174e-02 
-1.098526e-03 1.539833e-03 0.000000e+00 3.124068e-02 0.000000e+00 0.000000e+00 3.334416e-01 -6.403830e-01 1.181378e+00 -8.833055e-04 1.686352e-03 0.000000e+00 3.248312e-02 0.000000e+00 0.000000e+00 -4.994777e-02 -2.312695e-02 -8.482076e-02 -9.469697e-02 
-1.188385e-03 1.714611e-03 0.000000e+00 3.460088e-02 0.000000e+00 0.000000e+00 3.282733e-01 -6.427783e-01 1.172682e+00 -9.133583e-04 1.809711e-03 0.000000e+00 3.472893e-02 0.000000e+00 0.000000e+00 -5.342799e-02 -2.478426e-02 -8.911702e-02 -1.076466e-01 
-1.281088e-03 1.901873e-03 0.000000e+00 3.818798e-02 0.000000e+00 0.000000e+00 3.227540e-01 -6.453408e-01 1.163553e+00 -9.401293e-04 1.935992e-03 0.000000e+00 3.702042e-02 0.000000e+00 0.000000e+00 -5.696879e-02 -2.646949e-02 -9.346965e-02 -1.216898e-01 
-1.376286e-03 2.101897e-03 0.000000e+00 4.200631e-02 0.000000e+00 0.000000e+00 3.168779e-01 -6.480730e-01 1.153986e+00 -9.631638e-04 2.064919e-03 0.000000e+00 3.935235e-02 0.000000e+00 0.000000e+00 -6.056079e-02 -2.817800e-02 -9.787307e-02 -1.368390e-01 
-1.473582e-03 2.314935e-03 0.000000e+00 4.605963e-02 0.000000e+00 0.000000e+00 3.106404e-01 -6.509770e-01 1.143977e+00 -9.820071e-04 2.196214e-03 0.000000e+00 4.171942e-02 0.000000e+00 0.000000e+00 -6.419466e-02 -2.990516e-02 -1.023217e-01 -1.530991e-01 
-1.572533e-03 2.541210e-03 0.000000e+00 5.035119e-02 0.000000e+00 0.000000e+00 3.040379e-01 -6.540545e-01 1.133521e+00 -9.962070e-04 2.329592e-03 0.000000e+00 4.411635e-02 0.000000e+00 0.000000e+00 -6.786119e-02 -3.164642e-02 -1.068097e-01 -1.704683e-01 
-1.672654e-03 2.780914e-03 0.000000e+00 5.488372e-02 0.000000e+00 0.000000e+00 2.970674e-01 -6.573066e-01 1.122614e+00 -1.005318e-03 2.464769e-03 0.000000e+00 4.653788e-02 0.000000e+00 0.000000e+00 -7.155137e-02 -3.339736e-02 -1.113314e-01 -1.889378e-01 
-1.773412e-03 3.034214e-03 0.000000e+00 5.965941e-02 0.000000e+00 0.000000e+00 2.897271e-01 -6.607341e-01 1.111253e+00 -1.008901e-03 2.601460e-03 0.000000e+00 4.897884e-02 0.000000e+00 0.000000e+00 -7.525644e-02 -3.515367e-02 -1.158811e-01 -2.084922e-01 
-1.874236e-03 3.301247e-03 0.000000e+00 6.467996e-02 0.000000e+00 0.000000e+00 2.820159e-01 -6.643374e-01 1.099437e+00 -1.006533e-03 2.739382e-03 0.000000e+00 5.143416e-02 0.000000e+00 0.000000e+00 -7.896799e-02 -3.691124e-02 -1.204529e-01 -2.291102e-01 
-1.974507e-03 3.582122e-03 0.000000e+00 6.994656e-02 0.000000e+00 0.000000e+00 2.739335e-01 -6.681163e-01 1.087162e+00 -9.978028e-04 2.878255e-03 0.000000e+00 5.389889e-02 0.000000e+00 0.000000e+00 -8.267799e-02 -3.866613e-02 -1.250413e-01 -2.507650e-01 
-2.073571e-03 3.876920e-03 0.000000e+00 7.545990e-02 0.000000e+00 0.000000e+00 2.654806e-01 -6.720704e-01 1.074428e+00 -9.823157e-04 3.017802e-03 0.000000e+00 5.636827e-02 0.000000e+00 0.000000e+00 -8.637883e-02 -4.041464e-02 -1.296405e-01 -2.734246e-01 
-2.170733e-03 4.185696e-03 0.000000e+00 8.122021e-02 0.000000e+00 0.000000e+00 2.566583e-01 -6.761989e-01 1.061234e+00 -9.596974e-04 3.157750e-03 0.000000e+00 5.883768e-02 0.000000e+00 0.000000e+00 -9.006340e-02 -4.215331e-02 -1.342449e-01 -2.970532e-01 
-2.265261e-03 4.508475e-03 0.000000e+00 8.722729e-02 0.000000e+00 0.000000e+00 2.474687e-01 -6.805006e-01 1.047579e+00 -9.295942e-04 3.297835e-03 0.000000e+00 6.130274e-02 0.000000e+00 0.000000e+00 -9.372510e-02 -4.387893e-02 -1.388491e-01 -3.216111e-01 
-2.356391e-03 4.845258e-03 0.000000e+00 9.348048e-02 0.000000e+00 0.000000e+00 2.379143e-01 -6.849741e-01 1.033464e+00 -8.916749e-04 3.437796e-03 0.000000e+00 6.375926e-02 0.000000e+00 0.000000e+00 -9.735785e-02 -4.558858e-02 -1.434476e-01 -3.470561e-01 
-2.443325e-03 5.196021e-03 0.000000e+00 9.997872e-02 0.000000e+00 0.000000e+00 2.279982e-01 -6.896177e-01 1.018890e+00 -8.456324e-04 3.577378e-03 0.000000e+00 6.620327e-02 0.000000e+00 0.000000e+00 -1.009561e-01 -4.727959e-02 -1.480351e-01 -3.733441e-01 
-2.525237e-03 5.560713e-03 0.000000e+00 1.067206e-01 0.000000e+00 0.000000e+00 2.177243e-01 -6.944294e-01 1.003858e+00 -7.911843e-04 3.716336e-03 0.000000e+00 6.863106e-02 0.000000e+00 0.000000e+00 -1.045150e-01 -4.894962e-02 -1.526064e-01 -4.004295e-01 
-2.601273e-03 5.939260e-03 0.000000e+00 1.137043e-01 0.000000e+00 0.000000e+00 2.070967e-01 -6.994069e-01 9.883696e-01 -7.280744e-04 3.854429e-03 0.000000e+00 7.103912e-02 0.000000e+00 0.000000e+00 -1.080301e-01 -5.059660e-02 -1.571566e-01 -4.282665e-01 
-2.670556e-03 6.331563e-03 0.000000e+00 1.209276e-01 0.000000e+00 0.000000e+00 1.961199e-01 -7.045479e-01 9.724275e-01 -6.560725e-04 3.991427e-03 0.000000e+00 7.342420e-02 0.000000e+00 0.000000e+00 -1.114976e-01 -5.221875e-02 -1.616808e-01 -4.568094e-01 
-2.732184e-03 6.737501e-03 0.000000e+00 1.283882e-01 0.000000e+00 0.000000e+00 1.847989e-01 -7.098497e-01 9.560345e-01 -5.749753e-04 4.127102e-03 0.000000e+00 7.578327e-02 0.000000e+00 0.000000e+00 -1.149143e-01 -5.381458e-02 -1.661741e-01 -4.860134e-01 
-2.785241e-03 7.156932e-03 0.000000e+00 1.360833e-01 0.000000e+00 0.000000e+00 1.731388e-01 -7.153099e-01 9.391938e-01 -4.846062e-04 4.261237e-03 0.000000e+00 7.811355e-02 0.000000e+00 0.000000e+00 -1.182774e-01 -5.538291e-02 -1.706322e-01 -5.158350e-01 
-2.828791e-03 7.589690e-03 0.000000e+00 1.440099e-01 0.000000e+00 0.000000e+00 1.611453e-01 -7.209254e-01 9.219094e-01 -3.848156e-04 4.393619e-03 0.000000e+00 8.041244e-02 0.000000e+00 0.000000e+00 -1.215847e-01 -5.692282e-02 -1.750504e-01 -5.462326e-01 
-2.861886e-03 8.035590e-03 0.000000e+00 1.521647e-01 0.000000e+00 0.000000e+00 1.488238e-01 -7.266935e-01 9.041852e-01 -2.754806e-04 4.524043e-03 0.000000e+00 8.267759e-02 0.000000e+00 0.000000e+00 -1.248346e-01 -5.843364e-02 -1.794247e-01 -5.771671e-01 
-2.883566e-03 8.494427e-03 0.000000e+00 1.605442e-01 0.000000e+00 0.000000e+00 1.361803e-01 -7.326111e-01 8.860261e-01 -1.565045e-04 4.652307e-03 0.000000e+00 8.490681e-02 0.000000e+00 0.000000e+00 -1.280257e-01 -5.991499e-02 -1.837509e-01 -6.086017e-01 
-2.892863e-03 8.965973e-03 0.000000e+00 1.691448e-01 0.000000e+00 0.000000e+00 1.232207e-01 -7.386755e-01 8.674368e-01 -2.781687e-05 4.778214e-03 0.000000e+00 8.709810e-02 0.000000e+00 0.000000e+00 -1.311572e-01 -6.136671e-02 -1.880251e-01 -6.405027e-01 
-2.888804e-03 9.449984e-03 0.000000e+00 1.779625e-01 0.000000e+00 0.000000e+00 1.099509e-01 -7.448835e-01 8.484230e-01 1.106268e-04 4.901573e-03 0.000000e+00 8.924961e-02 0.000000e+00 0.000000e+00 -1.342288e-01 -6.278887e-02 -1.922434e-01 -6.728393e-01 
-2.870411e-03 9.946196e-03 0.000000e+00 1.869933e-01 0.000000e+00 0.000000e+00 9.637691e-02 -7.512323e-01 8.289902e-01 2.588457e-04 5.022194e-03 0.000000e+00 9.135966e-02 0.000000e+00 0.000000e+00 -1.372401e-01 -6.418174e-02 -1.964024e-01 -7.055834e-01 
-2.836709e-03 1.045433e-02 0.000000e+00 1.962330e-01 0.000000e+00 0.000000e+00 8.250483e-02 -7.577189e-01 8.091446e-01 4.168338e-04 5.139889e-03 0.000000e+00 9.342665e-02 0.000000e+00 0.000000e+00 -1.401915e-01 -6.554579e-02 -2.004986e-01 -7.387104e-01 
-2.786720e-03 1.097407e-02 0.000000e+00 2.056772e-01 0.000000e+00 0.000000e+00 6.834060e-02 -7.643405e-01 7.888927e-01 5.845603e-04 5.254472e-03 0.000000e+00 9.544911e-02 0.000000e+00 0.000000e+00 -1.430834e-01 -6.688165e-02 -2.045285e-01 -7.721979e-01 
-2.719473e-03 1.150511e-02 0.000000e+00 2.153213e-01 0.000000e+00 0.000000e+00 5.389012e-02 -7.710944e-01 7.682413e-01 7.619695e-04 5.365759e-03 0.000000e+00 9.742565e-02 0.000000e+00 0.000000e+00 -1.459163e-01 -6.819011e-02 -2.084891e-01 -8.060265e-01 
-2.634005e-03 1.204711e-02 0.000000e+00 2.251607e-01 0.000000e+00 0.000000e+00 3.915927e-02 -7.779777e-01 7.471974e-01 9.489811e-04 5.473562e-03 0.000000e+00 9.935492e-02 0.000000e+00 0.000000e+00 -1.486912e-01 -6.947208e-02 -2.123772e-01 -8.401788e-01 
-2.529360e-03 1.259970e-02 0.000000e+00 2.351907e-01 0.000000e+00 0.000000e+00 2.415379e-02 -7.849879e-01 7.257684e-01 1.145490e-03 5.577694e-03 0.000000e+00 1.012356e-01 0.000000e+00 0.000000e+00 -1.514088e-01 -7.072858e-02 -2.161901e-01 -8.746395e-01 
-2.404595e-03 1.316252e-02 0.000000e+00 2.454062e-01 0.000000e+00 0.000000e+00 8.879374e-03 -7.921226e-01 7.039620e-01 1.351366e-03 5.677966e-03 0.000000e+00 1.030665e-01 0.000000e+00 0.000000e+00 -1.540703e-01 -7.196070e-02 -2.199248e-01 -9.093945e-01 
-2.258780e-03 1.373516e-02 0.000000e+00 2.558023e-01 0.000000e+00 0.000000e+00 -6.658427e-03 -7.993793e-01 6.817861e-01 1.566455e-03 5.774186e-03 0.000000e+00 1.048462e-01 0.000000e+00 0.000000e+00 -1.566766e-01 -7.316961e-02 -2.235789e-01 -9.444311e-01 
-2.091003e-03 1.431721e-02 0.000000e+00 2.663737e-01 0.000000e+00 0.000000e+00 -2.245414e-02 -8.067558e-01 6.592489e-01 1.790575e-03 5.866157e-03 0.000000e+00 1.065736e-01 0.000000e+00 0.000000e+00 -1.592287e-01 -7.435651e-02 -2.271496e-01 -9.797366e-01 
-1.900371e-03 1.490824e-02 0.000000e+00 2.771152e-01 0.000000e+00 0.000000e+00 -3.850241e-02 -8.142499e-01 6.363589e-01 2.023520e-03 5.953681e-03 0.000000e+00 1.082472e-01 0.000000e+00 0.000000e+00 -1.617278e-01 -7.552261e-02 -2.306348e-01 -1.015299e+00 
-1.686013e-03 1.550779e-02 0.000000e+00 2.880213e-01 0.000000e+00 0.000000e+00 -5.479795e-02 -8.218596e-01 6.131248e-01 2.265057e-03 6.036553e-03 0.000000e+00 1.098658e-01 0.000000e+00 0.000000e+00 -1.641745e-01 -7.666915e-02 -2.340320e-01 -1.051104e+00 
-1.447082e-03 1.611539e-02 0.000000e+00 2.990865e-01 0.000000e+00 0.000000e+00 -7.133560e-02 -8.295831e-01 5.895555e-01 2.514925e-03 6.114567e-03 0.000000e+00 1.114278e-01 0.000000e+00 0.000000e+00 -1.665699e-01 -7.779735e-02 -2.373391e-01 -1.087138e+00 
-1.182760e-03 1.673054e-02 0.000000e+00 3.103049e-01 0.000000e+00 0.000000e+00 -8.811025e-02 -8.374185e-01 5.656601e-01 2.772837e-03 6.187509e-03 0.000000e+00 1.129319e-01 0.000000e+00 0.000000e+00 -1.689147e-01 -7.890841e-02 -2.405540e-01 -1.123384e+00 
-8.922569e-04 1.735272e-02 0.000000e+00 3.216709e-01 0.000000e+00 0.000000e+00 -1.051169e-01 -8.453643e-01 5.414479e-01 3.038477e-03 6.255163e-03 0.000000e+00 1.143764e-01 0.000000e+00 0.000000e+00 -1.712093e-01 -8.000353e-02 -2.436744e-01 -1.159823e+00 
-5.748179e-04 1.798139e-02 0.000000e+00 3.331782e-01 0.000000e+00 0.000000e+00 -1.223504e-01 -8.534188e-01 5.169285e-01 3.311500e-03 6.317308e-03 0.000000e+00 1.157598e-01 0.000000e+00 0.000000e+00 -1.734542e-01 -8.108392e-02 -2.466981e-01 -1.196434e+00 
-2.297232e-04 1.861599e-02 0.000000e+00 3.448207e-01 0.000000e+00 0.000000e+00 -1.398060e-01 -8.615806e-01 4.921116e-01 3.591530e-03 6.373720e-03 0.000000e+00 1.170803e-01 0.000000e+00 0.000000e+00 -1.756496e-01 -8.215061e-02 -2.496232e-01 -1.233190e+00 
1.437078e-04 1.925593e-02 0.000000e+00 3.565921e-01 0.000000e+00 0.000000e+00 -1.574787e-01 -8.698484e-01 4.670072e-01 3.878159e-03 6.424171e-03 0.000000e+00 1.183362e-01 0.000000e+00 0.000000e+00 -1.777956e-01 -8.320442e-02 -2.524481e-01 -1.270060e+00 
5.461134e-04 1.990061e-02 0.000000e+00 3.684858e-01 0.000000e+00 0.000000e+00 -1.753635e-01 -8.782211e-01 4.416253e-01 4.170946e-03 6.468430e-03 0.000000e+00 1.195255e-01 0.000000e+00 0.000000e+00 -1.798921e-01 -8.424606e-02 -2.551715e-01 -1.307011e+00 
9.780863e-04 2.054940e-02 0.000000e+00 3.804949e-01 0.000000e+00 0.000000e+00 -1.934555e-01 -8.866973e-01 4.159762e-01 4.469420e-03 6.506268e-03 0.000000e+00 1.206464e-01 0.000000e+00 0.000000e+00 -1.819388e-01 -8.527622e-02 -2.577918e-01 -1.344002e+00 
1.440171e-03 2.120165e-02 0.000000e+00 3.926127e-01 0.000000e+00 0.000000e+00 -2.117496e-01 -8.952760e-01 3.900705e-01 4.773079e-03 6.537452e-03 0.000000e+00 1.216968e-01 0.000000e+00 0.000000e+00 -1.839351e-01 -8.629556e-02 -2.603070e-01 -1.380986e+00 
1.932858e-03 2.185666e-02 0.000000e+00 4.048319e-01 0.000000e+00 0.000000e+00 -2.302408e-01 -9.039561e-01 3.639185e-01 5.081388e-03 6.561752e-03 0.000000e+00 1.226746e-01 0.000000e+00 0.000000e+00 -1.858802e-01 -8.730480e-02 -2.627150e-01 -1.417911e+00 
2.456584e-03 2.251376e-02 0.000000e+00 4.171451e-01 0.000000e+00 0.000000e+00 -2.489239e-01 -9.127366e-01 3.375311e-01 5.393779e-03 6.578939e-03 0.000000e+00 1.235778e-01 0.000000e+00 0.000000e+00 -1.877734e-01 -8.830425e-02 -2.650142e-01 -1.454717e+00 
3.011729e-03 2.317221e-02 0.000000e+00 4.295449e-01 0.000000e+00 0.000000e+00 -2.677937e-01 -9.216166e-01 3.109192e-01 5.709643e-03 6.588788e-03 0.000000e+00 1.244041e-01 0.000000e+00 0.000000e+00 -1.896134e-01 -8.929379e-02 -2.672039e-01 -1.491338e+00 
3.598607e-03 2.383127e-02 0.000000e+00 4.420233e-01 0.000000e+00 0.000000e+00 -2.868448e-01 -9.305950e-01 2.840940e-01 6.028343e-03 6.591081e-03 0.000000e+00 1.251514e-01 0.000000e+00 0.000000e+00 -1.913991e-01 -9.027332e-02 -2.692831e-01 -1.527700e+00 
4.217470e-03 2.449016e-02 0.000000e+00 4.545724e-01 0.000000e+00 0.000000e+00 -3.060717e-01 -9.396709e-01 2.570664e-01 6.349210e-03 6.585604e-03 0.000000e+00 1.258174e-01 0.000000e+00 0.000000e+00 -1.931290e-01 -9.124282e-02 -2.712498e-01 -1.563722e+00 
