0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.480150e-11 2.156449e-11 0.000000e+00 0.000000e+00 0.000000e+00 4.688360e-11 
-9.685066e-11 -2.248332e-10 0.000000e+00 0.000000e+00 0.000000e+00 -5.372348e-10 
-1.273764e-10 -2.207751e-10 0.000000e+00 0.000000e+00 0.000000e+00 -3.686422e-10 
-2.234227e-10 6.765718e-10 0.000000e+00 0.000000e+00 0.000000e+00 1.902326e-09 
-3.420927e-09 -6.830988e-10 0.000000e+00 0.000000e+00 0.000000e+00 9.555002e-10 
2.478504e-09 9.134157e-10 0.000000e+00 0.000000e+00 0.000000e+00 2.722710e-09 
1.885659e-09 -2.608297e-09 0.000000e+00 0.000000e+00 0.000000e+00 -1.046494e-08 
-2.437879e-09 -4.249337e-09 0.000000e+00 0.000000e+00 0.000000e+00 -7.554492e-09 
-9.686668e-09 -8.147725e-09 0.000000e+00 0.000000e+00 0.000000e+00 -1.308252e-08 
-4.511589e-09 3.837554e-09 0.000000e+00 0.000000e+00 0.000000e+00 1.311767e-08 
-3.237203e-09 -9.900389e-09 0.000000e+00 0.000000e+00 0.000000e+00 -2.027900e-08 
-1.190534e-08 -2.139377e-08 0.000000e+00 0.000000e+00 0.000000e+00 -5.186348e-08 
2.974116e-08 1.450481e-08 0.000000e+00 0.000000e+00 0.000000e+00 2.143906e-08 
-1.975216e-08 3.029675e-08 0.000000e+00 0.000000e+00 0.000000e+00 1.232802e-07 
1.729196e-08 -1.920578e-09 0.000000e+00 0.000000e+00 0.000000e+00 -4.012257e-09 
1.485640e-08 1.255554e-08 0.000000e+00 0.000000e+00 0.000000e+00 5.030825e-08 
7.767715e-10 -8.466384e-08 0.000000e+00 0.000000e+00 0.000000e+00 -1.921619e-07 
2.162598e-08 -1.660181e-08 0.000000e+00 0.000000e+00 0.000000e+00 -1.348584e-07 
-6.983644e-09 -1.779126e-08 0.000000e+00 0.000000e+00 0.000000e+00 -7.084507e-09 
-1.562488e-08 -6.121035e-09 0.000000e+00 0.000000e+00 0.000000e+00 6.211435e-08 
-2.137043e-08 -1.135515e-08 0.000000e+00 0.000000e+00 0.000000e+00 6.202470e-08 
4.866987e-08 -1.889714e-08 0.000000e+00 0.000000e+00 0.000000e+00 -6.106487e-08 
5.684358e-08 1.803838e-08 0.000000e+00 0.000000e+00 0.000000e+00 1.925417e-08 
-6.316844e-08 -2.634830e-08 0.000000e+00 0.000000e+00 0.000000e+00 -3.850623e-08 
-6.217854e-09 -1.841146e-07 0.000000e+00 0.000000e+00 0.000000e+00 -7.227106e-07 
-6.364667e-08 -8.461625e-08 0.000000e+00 0.000000e+00 0.000000e+00 -9.435447e-08 
6.844439e-08 -2.286663e-07 0.000000e+00 0.000000e+00 0.000000e+00 -8.497704e-07 
-1.377320e-07 7.755651e-08 0.000000e+00 0.000000e+00 0.000000e+00 3.061629e-07 
-6.641276e-08 -1.736578e-07 0.000000e+00 0.000000e+00 0.000000e+00 -6.192200e-07 
9.168160e-08 -4.859016e-07 0.000000e+00 0.000000e+00 0.000000e+00 -1.547823e-06 
6.210576e-08 -1.611568e-07 0.000000e+00 0.000000e+00 0.000000e+00 -6.518880e-07 
4.619858e-08 1.313914e-07 0.000000e+00 0.000000e+00 0.000000e+00 5.995768e-07 
-1.175903e-07 -2.313952e-07 0.000000e+00 0.000000e+00 0.000000e+00 -7.576915e-07 
-2.760122e-07 -1.438162e-07 0.000000e+00 0.000000e+00 0.000000e+00 4.117900e-07 
1.261688e-09 3.408270e-07 0.000000e+00 0.000000e+00 0.000000e+00 1.148827e-06 
-9.212534e-08 -6.269295e-07 0.000000e+00 0.000000e+00 0.000000e+00 -1.167353e-06 
-1.481529e-07 -1.331234e-07 0.000000e+00 0.000000e+00 0.000000e+00 -4.200871e-07 
-5.053680e-08 3.602115e-07 0.000000e+00 0.000000e+00 0.000000e+00 5.985915e-07 
7.164540e-09 8.092568e-08 0.000000e+00 0.000000e+00 0.000000e+00 -4.904901e-07 
-1.531663e-07 -4.523544e-07 0.000000e+00 0.000000e+00 0.000000e+00 -6.141744e-07 
1.882335e-07 -2.731213e-07 0.000000e+00 0.000000e+00 0.000000e+00 -9.865781e-07 
3.210194e-07 2.816981e-07 0.000000e+00 0.000000e+00 0.000000e+00 6.973602e-07 
-1.299745e-07 8.385536e-09 0.000000e+00 0.000000e+00 0.000000e+00 -2.789804e-07 
9.321622e-08 -3.072635e-07 0.000000e+00 0.000000e+00 0.000000e+00 -1.267790e-06 
5.288409e-08 3.550462e-07 0.000000e+00 0.000000e+00 0.000000e+00 1.121172e-06 
-3.708857e-07 -3.773599e-07 0.000000e+00 0.000000e+00 0.000000e+00 -1.434603e-06 
-2.881303e-07 2.695044e-07 0.000000e+00 0.000000e+00 0.000000e+00 2.292168e-07 
-2.459120e-07 -1.594350e-07 0.000000e+00 0.000000e+00 0.000000e+00 1.354657e-07 
-1.216707e-07 -3.672498e-07 0.000000e+00 0.000000e+00 0.000000e+00 -8.636517e-07 
-7.149029e-08 -7.933323e-08 0.000000e+00 0.000000e+00 0.000000e+00 -8.763884e-07 
-4.051172e-07 1.414457e-06 0.000000e+00 0.000000e+00 0.000000e+00 3.080010e-06 
-3.753262e-07 1.673561e-06 0.000000e+00 0.000000e+00 0.000000e+00 4.250811e-06 
-2.839624e-07 1.321277e-06 0.000000e+00 0.000000e+00 0.000000e+00 4.080874e-06 
-3.822059e-07 1.881248e-06 0.000000e+00 0.000000e+00 0.000000e+00 4.320138e-06 
-1.305167e-08 2.112690e-07 0.000000e+00 0.000000e+00 0.000000e+00 4.391586e-07 
-3.079085e-07 -7.973765e-08 0.000000e+00 0.000000e+00 0.000000e+00 -1.121157e-07 
-8.198655e-08 8.662373e-07 0.000000e+00 0.000000e+00 0.000000e+00 2.172554e-06 
-1.891682e-07 -8.502080e-07 0.000000e+00 0.000000e+00 0.000000e+00 -2.268684e-06 
5.276578e-08 4.147681e-08 0.000000e+00 0.000000e+00 0.000000e+00 -4.537794e-07 
-1.091584e-08 1.489967e-06 0.000000e+00 0.000000e+00 0.000000e+00 3.696806e-06 
1.990860e-07 -2.024348e-06 0.000000e+00 0.000000e+00 0.000000e+00 -5.058035e-06 
-2.733934e-07 1.267369e-06 0.000000e+00 0.000000e+00 0.000000e+00 2.823543e-06 
-1.062187e-07 5.949744e-07 0.000000e+00 0.000000e+00 0.000000e+00 9.369899e-07 
5.756573e-08 -1.374694e-06 0.000000e+00 0.000000e+00 0.000000e+00 -3.090073e-06 
-2.629045e-07 1.475857e-06 0.000000e+00 0.000000e+00 0.000000e+00 3.285419e-06 
